,Year,Shares,Fuel,Weight (kg),Engine effect (kW),Prices (2015-DKK),key,Cost/km (DKK),Make,Fuel-size segment,kmL,Benzin,Diesel,El
2084,2019,0.000269764,Benzin,1546,66.0,112623.301,dacia-sandero-2019-Benzin,0.601,dacia,BenzinSmall,20.0,1,0,0
2085,2019,0.000269025,Diesel,2294,110.0,369921.3592,skoda-kodiaq-2019-Diesel,0.484545455,skoda,DieselLarge,20.0,0,1,0
2086,2019,0.000257569,Benzin,1920,110.0,282870.8738,seat-ateca-2019-Benzin,0.622797927,seat,BenzinLarge,19.3,1,0,0
2087,2019,0.000246113,Benzin,1600,88.3,172833.0097,kia-rio-2019-Benzin,0.546363636,kia,BenzinSmall,22.0,1,0,0
2088,2019,0.000244266,Benzin,2390,99.0,287400.0,mitsubishi-outlander-2019-Benzin,0.374454829,mitsubishi,BenzinLarge,15.1,1,0,0
2089,2019,0.000243896,Diesel,2205,140.0,386561.165,bmw-x1-2019-Diesel,0.465502183,bmw,DieselLarge,19.6,0,1,0
2090,2019,0.00024057,Benzin,1640,73.6,185455.3398,kia-stonic-2019-Benzin,0.577884615,kia,BenzinSmall,18.9,1,0,0
2091,2019,0.000235397,Diesel,1980,100.0,193213.5922,opel-astra-2019-Diesel,0.436885246,opel,DieselSmall,22.2,0,1,0
2092,2019,0.000234288,Benzin,1330,44.0,93213.59223,seat-mii-2019-Benzin,0.46953125,seat,BenzinSmall,25.6,1,0,0
2093,2019,0.00023244,Diesel,2133,110.0,350118.4466,skoda-superb-2019-Diesel,0.4264,skoda,DieselLarge,25.0,0,1,0
2094,2019,0.000231332,Benzin,2370,140.0,650682.5243,volvo-xc60-2019-Benzin,0.775483871,volvo,BenzinLarge,15.5,1,0,0
2095,2019,0.000220985,Benzin,1975,112.0,298447.5728,volvo-v40-2019-Benzin,0.632631579,volvo,BenzinLarge,18.2,1,0,0
2096,2019,0.000215072,Diesel,1920,110.0,298447.5728,volvo-v40-2019-Diesel,0.362585034,volvo,DieselSmall,23.9,0,1,0
2097,2019,0.000213224,Benzin,2189,110.0,369921.3592,skoda-kodiaq-2019-Benzin,0.646236559,skoda,BenzinLarge,16.9,1,0,0
2098,2019,0.00020066,Diesel,2145,100.0,267975.7282,hyundai-tucson-2019-Diesel,0.455555556,hyundai,DieselLarge,22.4,0,1,0
2099,2019,0.000188835,Diesel,2145,110.0,397548.5437,audi-q3-2019-Diesel,0.455555556,audi,DieselLarge,23.4,0,1,0
2100,2019,0.000187357,Diesel,2475,140.0,677029.1262,audi-q5-2019-Diesel,0.533,audi,DieselLarge,20.0,0,1,0
2101,2019,0.0001844,Diesel,1835,88.0,208755.3398,honda-civic-2019-Diesel,0.339490446,honda,DieselSmall,32.4,0,1,0
2102,2019,0.000181813,Benzin,2620,140.0,588354.3689,volvo-v90-2019-Benzin,0.39669967,volvo,BenzinLarge,16.2,1,0,0
2103,2019,0.000180705,Diesel,2100,132.0,306615.534,ford-kuga-2019-Diesel,0.502830189,ford,DieselLarge,17.7,0,1,0
2104,2019,0.000175531,Benzin,2140,130.0,267975.7282,hyundai-tucson-2019-Benzin,0.719760479,hyundai,BenzinLarge,14.7,1,0,0
2105,2019,0.000163336,Benzin,1550,86.0,147330.0971,nissan-micra-2019-Benzin,0.492622951,nissan,BenzinSmall,24.4,1,0,0
2106,2019,0.00016075,Diesel,1890,85.0,209360.1942,seat-leon-2019-Diesel,0.4264,seat,DieselSmall,27.5,0,1,0
2107,2019,0.00016038,Benzin,2170,96.0,302923.301,peugeot-5008-2019-Benzin,0.613265306,peugeot,BenzinLarge,21.2,1,0,0
2108,2019,0.000150772,Benzin,1750,88.3,200012.6214,hyundai-i30-2019-Benzin,0.667777778,hyundai,BenzinSmall,20.0,1,0,0
2109,2019,0.000150403,Diesel,1995,110.0,272833.0097,skoda-karoq-2019-Diesel,0.465502183,skoda,DieselSmall,22.9,0,1,0
2110,2019,0.00014486,Benzin,1605,75.0,148563.1068,honda-jazz-2019-Benzin,0.556481481,honda,BenzinSmall,21.2,1,0,0
2111,2019,0.000143751,Diesel,2190,110.0,446266.9903,bmw-x2-2019-Diesel,0.465502183,bmw,DieselLarge,23.9,0,1,0
2112,2019,0.000141903,Benzin,2260,103.0,282245.6311,ford-mondeo-2019-Benzin,0.719760479,ford,BenzinLarge,15.2,1,0,0
2113,2019,0.000139686,Diesel,1930,85.0,279329.1262,audi-q2-2019-Diesel,0.455555556,audi,DieselSmall,24.4,0,1,0
2114,2019,0.000139686,Diesel,1848,85.0,150486.4078,dacia-duster-2019-Diesel,0.397761194,dacia,DieselSmall,26.2,0,1,0
2115,2019,0.000118622,Benzin,1762,92.0,150486.4078,dacia-duster-2019-Benzin,0.667777778,dacia,BenzinSmall,20.4,1,0,0
2116,2019,0.000110492,Benzin,1730,92.0,198538.835,ford-ecosport-2019-Benzin,0.577884615,ford,BenzinSmall,19.2,1,0,0
2117,2019,0.000104949,Benzin,2110,121.0,287388.3495,opel-insignia-2019-Benzin,0.667777778,opel,BenzinLarge,15.6,1,0,0
2118,2019,0.000102732,Diesel,2218,110.0,303899.0291,mazda-6-2019-Diesel,0.493518519,mazda,DieselLarge,21.6,0,1,0
2119,2019,0.000101993,Benzin,1775,134.0,208755.3398,honda-civic-2019-Benzin,0.52489083,honda,BenzinSmall,18.3,1,0,0
2120,2019,0.000101623,Benzin,2100,110.0,306615.534,ford-kuga-2019-Benzin,0.785620915,ford,BenzinLarge,11.4,1,0,0
2121,2019,0.000101,Diesel,1940,100.0,200017.4757,kia-ceed-2019-Diesel,0.406870229,kia,DieselSmall,25.6,0,1,0
2122,2019,0.000101,Diesel,2241,147.0,414464.0777,renault-talisman-2019-Diesel,0.484545455,renault,DieselLarge,22.4,0,1,0
2123,2019,9.42e-05,Diesel,1969,85.0,243709.7087,mazda-3-2019-Diesel,0.484545455,mazda,DieselSmall,22.4,0,1,0
2124,2019,8.54e-05,Benzin,1680,85.0,262072.8155,audi-a1-2019-Benzin,0.52489083,audi,BenzinSmall,21.6,1,0,0
2125,2019,8.35e-05,Diesel,2605,140.0,473347.5728,ford-galaxy-2019-Diesel,0.502830189,ford,DieselLarge,21.2,0,1,0
2126,2019,8.24e-05,Diesel,2220,125.0,287388.3495,opel-insignia-2019-Diesel,0.533,opel,DieselLarge,23.9,0,1,0
2127,2019,7.76e-05,Diesel,1970,85.0,282870.8738,seat-ateca-2019-Diesel,0.446025105,seat,DieselSmall,23.9,0,1,0
2128,2019,7.58e-05,Benzin,1435,75.0,219425.2427,suzuki-jimny-2019-Benzin,0.741975309,suzuki,BenzinSmall,16.2,1,0,0
2129,2019,6.95e-05,Benzin,2027,165.0,316514.5631,peugeot-508-2019-Benzin,0.589215686,peugeot,BenzinLarge,20.0,1,0,0
2130,2019,6.87e-05,Benzin,2400,185.0,1049381.553,bmw-x3-2019-Benzin,0.79602649,bmw,BenzinLarge,12.1,1,0,0
2131,2019,5.36e-05,Benzin,1440,51.0,98068.93204,fiat-panda-2019-Benzin,0.556481481,fiat,BenzinSmall,19.0,1,0,0
2132,2019,5.28e-05,Benzin,2110,130.0,291086.4078,kia-sportage-2019-Benzin,0.817687075,kia,BenzinLarge,13.3,1,0,0
2133,2019,5.25e-05,Benzin,1689,81.0,167977.6699,skoda-rapid-2019-Benzin,0.52489083,skoda,BenzinSmall,23.4,1,0,0
2134,2019,4.66e-05,Benzin,1690,85.0,208746.6019,nissan-juke-2019-Benzin,0.711242604,nissan,BenzinSmall,22.9,1,0,0
2135,2019,4.58e-05,Benzin,2435,180.0,677029.1262,audi-q5-2019-Benzin,0.785620915,audi,BenzinLarge,15.3,1,0,0
2136,2019,4.43e-05,Diesel,2270,140.0,577672.8155,volvo-s90-2019-Diesel,0.455555556,volvo,DieselLarge,23.4,0,1,0
2137,2019,4.4e-05,Benzin,2240,184.0,630097.0874,volvo-s60-2019-Benzin,0.755974843,volvo,BenzinLarge,15.9,1,0,0
2138,2019,4.29e-05,Benzin,1900,111.0,267970.8738,jeep-renegade-2019-Benzin,0.698837209,jeep,BenzinLarge,19.3,1,0,0
2139,2019,4.1e-05,Benzin,2800,250.0,1165750.485,bmw-x5-2019-Benzin,1.082882883,bmw,BenzinLarge,12.9,1,0,0
2140,2019,3.99e-05,Benzin,1870,86.0,213591.2621,mitsubishi-asx-2019-Benzin,0.686857143,mitsubishi,BenzinLarge,17.5,1,0,0
2141,2019,3.88e-05,Benzin,2015,110.0,407667.9612,subaru-forester-2019-Benzin,0.806711409,subaru,BenzinLarge,14.9,1,0,0
2142,2019,3.77e-05,Diesel,2750,173.0,1089323.301,volvo-xc90-2019-Diesel,0.638323353,volvo,DieselLarge,17.7,0,1,0
2143,2019,3.77e-05,Benzin,1660,81.0,158631.068,seat-toledo-2019-Benzin,0.513675214,seat,BenzinSmall,23.4,1,0,0
2144,2019,3.66e-05,Benzin,2830,404.0,2563100.0,porsche-cayenne-2019-Benzin,0.910606061,porsche,BenzinLarge,12.0,1,0,0
2145,2019,0.000506,Benzin,1690,61.0,234950.4854,opel-crossland-x-2019-Benzin,0.556481481,opel,BenzinSmall,21.6,1,0,0
2146,2019,3.25e-05,Benzin,2750,228.0,1089323.301,volvo-xc90-2019-Benzin,0.883823529,volvo,BenzinLarge,13.3,1,0,0
2147,2019,3.1e-05,Diesel,3010,195.0,1165750.485,bmw-x5-2019-Diesel,0.598876404,bmw,DieselLarge,17.7,0,1,0
2148,2019,2.99e-05,Diesel,1645,70.0,112623.301,dacia-sandero-2019-Diesel,0.378014184,dacia,DieselSmall,28.2,0,1,0
2149,2019,2.92e-05,Diesel,1880,85.0,200012.6214,hyundai-i30-2019-Diesel,0.406870229,hyundai,DieselSmall,27.5,0,1,0
2150,2019,2.55e-05,Benzin,2150,213.3,675269.9029,ford-mustang-2019-Benzin,1.365909091,ford,BenzinLarge,8.9,1,0,0
2151,2019,2.48e-05,Diesel,1950,70.0,164089.3204,fiat-tipo-2019-Diesel,0.4264,fiat,DieselSmall,27.0,0,1,0
2152,2019,2.29e-05,Benzin,1338,52.0,118838.835,renault-twingo-2019-Benzin,0.52489083,renault,BenzinSmall,22.9,1,0,0
2153,2019,2.14e-05,Diesel,1780,70.0,187135.9223,seat-arona-2019-Diesel,0.4264,seat,DieselSmall,25.0,0,1,0
2154,2019,1.85e-05,Benzin,2260,140.0,577672.8155,volvo-s90-2019-Benzin,0.741975309,volvo,BenzinLarge,14.7,1,0,0
2155,2019,1.7e-05,Diesel,2990,210.0,1120160.194,audi-q7-2019-Diesel,0.658024691,audi,DieselLarge,16.7,0,1,0
2156,2019,1.26e-05,Benzin,1940,115.0,388252.4272,subaru-xv-2019-Benzin,0.828965517,subaru,BenzinLarge,14.5,1,0,0
2157,2019,0.000116775,Benzin,2450,140.0,365059.2233,seat-tarraco-2019-Benzin,0.79602649,seat,BenzinLarge,16.7,1,0,0
2158,2019,6.43e-05,Diesel,2550,110.0,365059.2233,seat-tarraco-2019-Diesel,0.543877551,seat,DieselLarge,19.6,0,1,0
2159,2019,0.000223,Benzin,1660,70.0,206811.6505,skoda-scala-2019-Benzin,0.546363636,skoda,BenzinSmall,22.0,1,0,0
2160,2019,7.76e-05,El,2694,421.0,896875.7282,tesla-model-s-2019-El,0.381384181,tesla,ElLarge,593.0,0,0,1
2161,2019,0.000196965,El,3130,300.0,779621.3592,audi-e-tron-2019-El,0.524031166,audi,ElLarge,410.0,0,0,1
2162,2020,0.000418,El,2170,150.0,189473.8878,hyundai-kona-2020-El,0.282851652,hyundai,ElSmall,449.0,0,0,1
2163,2020,7.4e-05,El,2574,421.0,693636.3636,tesla-model-s-2020-El,0.342798977,tesla,ElLarge,624.0,0,0,1
2164,2020,0.000107766,Benzin,1900,150.0,266846.2282,kia-proceed-2020-Benzin,0.685875706,kia,BenzinLarge,17.5,1,0,0
2165,2020,1.36e-05,Diesel,1920,100.0,266846.2282,kia-proceed-2020-Diesel,0.410305344,kia,DieselSmall,26.2,0,1,0
2166,2020,0.00032843,Benzin,2030,103.0,252336.5571,kia-xceed-2020-Benzin,0.275909091,kia,BenzinLarge,16.1,1,0,0
2167,2020,4.51e-05,Diesel,1920,100.0,252336.5571,kia-xceed-2020-Diesel,0.44057377,kia,DieselSmall,24.4,0,1,0
2168,2020,0.000677387,Benzin,1860,0.0,270802.7079,toyota-c-hr-2020-Benzin,0.420069204,toyota,BenzinLarge,18.0,1,0,0
2169,2020,2.05e-05,Diesel,2330,140.0,600493.2302,alfa-romeo-stelvio-2020-Diesel,0.507075472,alfa-romeo,DieselLarge,21.2,0,1,0
2170,2020,0.000123894,Diesel,2285,96.0,247592.8433,citron-berlingo-2020-Diesel,0.410305344,citron,DieselLarge,25.0,0,1,0
2171,2020,0.001501027,Benzin,1240,53.0,89372.34043,citron-c1-2020-Benzin,0.408754209,citron,BenzinSmall,29.7,1,0,0
2172,2020,0.001958483,Benzin,1540,61.0,107266.9246,citron-c3-2020-Benzin,0.463358779,citron,BenzinSmall,21.3,1,0,0
2173,2020,0.000532599,Diesel,1675,75.0,141114.1199,citron-c3-2020-Diesel,0.3125,citron,DieselSmall,33.3,0,1,0
2174,2020,0.000424833,Diesel,2020,96.0,315194.3907,citron-c5-aircross-2020-Diesel,0.401119403,citron,DieselSmall,26.8,0,1,0
2175,2020,0.000420801,Benzin,1760,114.0,208455.5126,ford-puma-2020-Benzin,0.47421875,ford,BenzinSmall,16.1,1,0,0
2176,2020,0.000284444,Diesel,2555,140.0,403467.118,ford-s-max-2020-Diesel,0.497685185,ford,DieselLarge,21.2,0,1,0
2177,2020,3.01e-05,Diesel,1880,100.0,189473.8878,hyundai-kona-2020-Diesel,0.401119403,hyundai,DieselSmall,26.8,0,1,0
2178,2020,3.12e-05,El,1710,125.0,285705.9961,bmw-i3-2020-El,0.315230722,bmw,ElSmall,285.0,0,0,1
2179,2020,1.39e-05,Diesel,1720,85.0,184641.1992,kia-stonic-2020-Diesel,0.390909091,kia,DieselSmall,27.5,0,1,0
2180,2020,2.13e-05,El,1870,113.0,285705.9961,honda-e-2020-El,0.346875505,honda,ElSmall,222.0,0,0,1
2181,2020,7.26e-05,El,1970,100.0,247498.0658,hyundai-ioniq-2020-El,0.261364931,hyundai,ElSmall,311.0,0,0,1
2182,2020,0.000256219,El,3040,300.0,583624.7582,audi-e-tron-2020-El,0.479271777,audi,ElLarge,424.0,0,0,1
2183,2020,5.94e-05,El,3040,421.0,755009.6712,tesla-model-x-2020-El,0.421906433,tesla,ElLarge,507.0,0,0,1
2184,2020,9.57e-05,El,1966,105.0,240888.7814,mg-zs-2020-El,0.36599982,mg,ElSmall,263.0,0,0,1
2185,2020,0.000152119,El,1995,160.0,329129.5938,nissan-leaf-2020-El,0.31689861,nissan,ElSmall,385.0,0,0,1
2186,2020,0.000700846,Benzin,1705,61.0,161135.3965,opel-crossland-x-2020-Benzin,0.507949791,opel,BenzinSmall,22.0,1,0,0
2187,2020,1.21e-05,Benzin,2060,81.0,228152.8046,peugeot-rifter-2020-Benzin,0.595098039,peugeot,BenzinLarge,20.4,1,0,0
2188,2020,0.000218465,El,1988,68.0,199052.2244,renault-zoe-2020-El,0.290421441,renault,ElSmall,385.0,0,0,1
2189,2020,0.001827991,Benzin,1545,54.0,128345.2611,toyota-yaris-2020-Benzin,0.562037037,toyota,BenzinSmall,21.6,1,0,0
2190,2020,0.001726823,Benzin,1885,117.0,203770.793,nissan-qashqai-2020-Benzin,0.638947368,nissan,BenzinLarge,19.0,1,0,0
2191,2020,0.001700064,Benzin,1625,55.0,131441.0058,peugeot-208-2020-Benzin,0.47421875,peugeot,BenzinSmall,26.8,1,0,0
2192,2020,0.001674772,Benzin,1240,53.0,87918.76209,toyota-aygo-2020-Benzin,0.420069204,toyota,BenzinSmall,28.9,1,0,0
2193,2020,0.001297958,Benzin,1540,70.0,120806.5764,skoda-fabia-2020-Benzin,0.518803419,skoda,BenzinSmall,24.4,1,0,0
2194,2020,0.001260936,Diesel,2280,140.0,596714.7002,volvo-v60-2020-Diesel,0.449790795,volvo,DieselLarge,24.4,0,1,0
2195,2020,0.001108817,Benzin,1751,113.0,193249.5164,renault-captur-2020-Benzin,0.562037037,renault,BenzinSmall,20.0,1,0,0
2196,2020,0.001066297,Benzin,1840,77.2,210749.5164,kia-ceed-2020-Benzin,0.572641509,kia,BenzinLarge,19.8,1,0,0
2197,2020,0.001005083,Diesel,1655,75.0,131441.0058,peugeot-208-2020-Diesel,0.322822823,peugeot,DieselSmall,34.4,0,1,0
2198,2020,0.000996286,Benzin,1550,55.0,136277.5629,opel-corsa-2020-Benzin,0.452985075,opel,BenzinSmall,25.6,1,0,0
2199,2020,0.000994087,Benzin,1880,110.0,237930.3675,skoda-octavia-2020-Benzin,0.530131004,skoda,BenzinLarge,21.6,1,0,0
2200,2020,0.001320684,El,2060,377.0,438145.0677,tesla-model-3-2020-El,0.286482002,tesla,ElSmall,409.0,0,0,1
2201,2020,0.000114364,Benzin,2210,140.0,440918.7621,seat-tarraco-2020-Benzin,0.674444444,seat,BenzinLarge,15.1,1,0,0
2202,2020,3.7e-05,Diesel,2360,140.0,440918.7621,seat-tarraco-2020-Diesel,0.548469388,seat,DieselLarge,19.6,0,1,0
2203,2020,0.000877157,Benzin,1240,53.0,81150.87041,peugeot-108-2020-Benzin,0.408754209,peugeot,BenzinSmall,29.7,1,0,0
2204,2020,0.000641465,Benzin,1734,85.0,184636.3636,skoda-kamiq-2020-Benzin,0.541964286,skoda,BenzinSmall,22.0,1,0,0
2205,2020,3.26e-05,Diesel,1850,85.0,184636.3636,skoda-kamiq-2020-Diesel,0.410305344,skoda,DieselSmall,26.2,0,1,0
2206,2020,0.000780754,Diesel,2330,150.0,769414.8936,audi-a6-2020-Diesel,0.44057377,audi,DieselLarge,25.6,0,1,0
2207,2020,0.000767192,Benzin,2135,131.0,334467.118,toyota-rav4-2020-Benzin,0.497540984,toyota,BenzinLarge,17.3,1,0,0
2208,2020,0.000755829,Benzin,1890,110.0,212854.9323,seat-leon-2020-Benzin,0.530131004,seat,BenzinLarge,22.4,1,0,0
2209,2020,0.000747764,Benzin,1895,140.0,269560.9284,audi-a3-2020-Benzin,0.583653846,audi,BenzinLarge,17.2,1,0,0
2210,2020,0.000660892,Benzin,1360,51.0,113065.764,fiat-500-2020-Benzin,0.530131004,fiat,BenzinSmall,28.2,1,0,0
2211,2020,0.000626436,Diesel,1990,85.0,237930.3675,skoda-octavia-2020-Diesel,0.361952862,skoda,DieselSmall,25.0,0,1,0
2212,2020,0.00062497,Benzin,1775,88.3,189473.8878,hyundai-kona-2020-Benzin,0.583653846,hyundai,BenzinSmall,20.8,1,0,0
2213,2020,0.000622037,Benzin,1365,66.0,125733.0754,suzuki-swift-2020-Benzin,0.452985075,suzuki,BenzinSmall,25.7,1,0,0
2214,2020,0.000600777,Benzin,1660,91.9,133577.3694,ford-fiesta-2020-Benzin,0.663387978,ford,BenzinSmall,27.5,1,0,0
2215,2020,0.000333562,Benzin,1679,85.0,170126.6925,skoda-scala-2020-Benzin,0.551818182,skoda,BenzinSmall,22.0,1,0,0
2216,2020,0.000580617,Benzin,2550,145.0,596714.7002,volvo-v60-2020-Benzin,0.398032787,volvo,BenzinLarge,16.7,1,0,0
2217,2020,0.000578418,Benzin,1715,74.0,199141.1992,peugeot-2008-2020-Benzin,0.497540984,peugeot,BenzinSmall,22.9,1,0,0
2218,2020,0.000536264,Diesel,1770,96.0,199141.1992,peugeot-2008-2020-Diesel,0.371972318,peugeot,DieselSmall,28.9,0,1,0
2219,2020,9.02e-05,Diesel,1769,85.0,170126.6925,skoda-scala-2020-Diesel,0.401119403,skoda,DieselSmall,26.8,0,1,0
2220,2020,0.000499976,Benzin,2075,110.0,403636.3636,audi-q3-2020-Benzin,0.652688172,audi,BenzinLarge,18.6,1,0,0
2221,2020,0.001059699,Benzin,1324,49.3,92764.02321,hyundai-i10-2020-Benzin,0.518803419,hyundai,BenzinSmall,26.8,1,0,0
2222,2020,0.00047725,Benzin,1580,73.6,141119.9226,hyundai-i20-2020-Benzin,0.607,hyundai,BenzinSmall,22.8,1,0,0
2223,2020,0.000473584,Benzin,1855,92.0,217421.6634,ford-focus-2020-Benzin,0.463358779,ford,BenzinLarge,26.2,1,0,0
2224,2020,0.00046552,Benzin,1730,82.0,159576.4023,suzuki-vitara-2020-Benzin,0.629015544,suzuki,BenzinSmall,23.9,1,0,0
2225,2020,0.000449392,Diesel,1660,75.0,136277.5629,opel-corsa-2020-Diesel,0.3125,opel,DieselSmall,34.4,0,1,0
2226,2020,0.00043473,Benzin,1330,66.0,129506.7698,suzuki-ignis-2020-Benzin,0.47421875,suzuki,BenzinSmall,28.2,1,0,0
2227,2020,0.000427399,Diesel,1995,88.0,217421.6634,ford-focus-2020-Diesel,0.390909091,ford,DieselSmall,28.2,0,1,0
2228,2020,0.000408338,Benzin,2013,90.0,242766.9246,mazda-3-2020-Benzin,0.607,mazda,BenzinLarge,24.4,1,0,0
2229,2020,0.000403573,Diesel,1975,85.0,203770.793,nissan-qashqai-2020-Diesel,0.410305344,nissan,DieselSmall,27.5,0,1,0
2230,2020,0.00040064,Diesel,1690,63.0,133577.3694,ford-fiesta-2020-Diesel,0.342356688,ford,DieselSmall,31.4,0,1,0
2231,2020,0.000388911,Benzin,1405,49.3,92764.99033,kia-picanto-2020-Benzin,0.507949791,kia,BenzinSmall,26.2,1,0,0
2232,2020,0.000386345,Benzin,2270,96.0,276508.7041,peugeot-3008-2020-Benzin,0.311282051,peugeot,BenzinLarge,19.6,1,0,0
2233,2020,0.000364718,Benzin,1615,70.0,184631.528,seat-arona-2020-Benzin,0.541964286,seat,BenzinSmall,22.0,1,0,0
2234,2020,0.000361053,Benzin,1405,66.0,116936.1702,suzuki-baleno-2020-Benzin,0.518803419,suzuki,BenzinSmall,23.4,1,0,0
2235,2020,0.000360686,Benzin,2115,140.0,396919.7292,audi-a4-2020-Benzin,0.638947368,audi,BenzinLarge,18.9,1,0,0
2236,2020,0.000357387,Benzin,1880,110.0,291892.6499,audi-q2-2020-Benzin,0.572641509,audi,BenzinLarge,21.2,1,0,0
2237,2020,0.000356654,Benzin,2290,95.0,450679.8839,volvo-xc40-2020-Benzin,0.399342105,volvo,BenzinLarge,16.7,1,0,0
2238,2020,0.000353722,Diesel,1970,96.0,276508.7041,peugeot-3008-2020-Diesel,0.401119403,peugeot,DieselSmall,28.9,0,1,0
2239,2020,0.000345291,Diesel,1900,96.0,174960.3482,peugeot-308-2020-Diesel,0.35130719,peugeot,DieselSmall,30.6,0,1,0
2240,2020,0.000338327,Diesel,2043,96.0,266839.4584,peugeot-508-2020-Diesel,0.381205674,peugeot,DieselSmall,28.2,0,1,0
2241,2020,0.000314134,Benzin,1595,85.0,152331.7215,seat-ibiza-2020-Benzin,0.518803419,seat,BenzinSmall,23.4,1,0,0
2242,2020,0.000305704,Diesel,2095,150.0,396919.7292,audi-a4-2020-Diesel,0.371972318,audi,DieselLarge,26.2,0,1,0
2243,2020,0.000295807,Benzin,1952,110.0,274684.7195,skoda-karoq-2020-Benzin,0.572641509,skoda,BenzinLarge,19.6,1,0,0
2244,2020,0.000291408,Benzin,1920,110.0,293264.9903,seat-ateca-2020-Benzin,0.583653846,seat,BenzinLarge,20.0,1,0,0
2245,2020,0.000283711,Benzin,2160,140.0,503776.5957,audi-a5-2020-Benzin,0.674444444,audi,BenzinLarge,18.0,1,0,0
2246,2020,0.000274547,Diesel,2232,110.0,373326.8859,skoda-superb-2020-Diesel,0.381205674,skoda,DieselLarge,24.4,0,1,0
2247,2020,0.000259885,Diesel,2520,140.0,641397.4855,volvo-xc60-2020-Diesel,0.526960784,volvo,DieselLarge,22.4,0,1,0
2248,2020,0.000256586,Benzin,1695,100.0,252411.9923,mini-cooper-2020-Benzin,0.562037037,mini,BenzinSmall,20.8,1,0,0
2249,2020,0.000240091,Diesel,2330,110.3,303566.7311,ford-mondeo-2020-Diesel,0.479910714,ford,DieselLarge,21.2,0,1,0
2250,2020,0.00023166,Diesel,2200,96.0,305522.2437,peugeot-5008-2020-Diesel,0.371972318,peugeot,DieselLarge,26.8,0,1,0
2251,2020,0.000230194,Diesel,2349,110.0,386864.6035,skoda-kodiaq-2020-Diesel,0.479910714,skoda,DieselLarge,22.0,0,1,0
2252,2020,0.000222497,Benzin,1700,86.0,191015.4739,nissan-juke-2020-Benzin,0.541964286,nissan,BenzinSmall,22.0,1,0,0
2253,2020,0.000212966,Diesel,2250,110.0,450679.8839,volvo-xc40-2020-Diesel,0.488636364,volvo,DieselLarge,22.0,0,1,0
2254,2020,0.000206002,Benzin,1560,73.6,145292.0696,kia-rio-2020-Benzin,0.607,kia,BenzinSmall,22.0,1,0,0
2255,2020,0.000194272,Diesel,2145,100.0,295956.4797,kia-sportage-2020-Diesel,0.43,kia,DieselLarge,25.0,0,1,0
2256,2020,0.000193172,Benzin,2307,115.0,373326.8859,skoda-superb-2020-Benzin,0.783225806,skoda,BenzinLarge,20.0,1,0,0
2257,2020,0.00019134,Diesel,2420,140.0,610449.7099,volvo-v90-2020-Diesel,0.559895833,volvo,DieselLarge,22.4,0,1,0
2258,2020,0.000178144,Benzin,2660,184.0,641397.4855,volvo-xc60-2020-Benzin,0.391612903,volvo,BenzinLarge,15.5,1,0,0
2259,2020,0.000171179,Diesel,2145,100.0,305527.0793,hyundai-tucson-2020-Diesel,0.43,hyundai,DieselLarge,23.9,0,1,0
2260,2020,0.000165315,Benzin,1725,74.0,170224.3714,dacia-duster-2020-Benzin,0.595098039,dacia,BenzinSmall,18.5,1,0,0
2261,2020,0.000160549,Diesel,2190,110.0,444540.619,bmw-x2-2020-Diesel,0.459401709,bmw,DieselLarge,25.0,0,1,0
2262,2020,0.000159083,Benzin,1670,73.6,184641.1992,kia-stonic-2020-Benzin,0.572641509,kia,BenzinSmall,21.2,1,0,0
2263,2020,0.000134524,Diesel,2125,140.0,503776.5957,audi-a5-2020-Diesel,0.44057377,audi,DieselLarge,26.2,0,1,0
2264,2020,0.000131225,Benzin,1536,66.0,149823.9845,mazda-2-2020-Benzin,0.452985075,mazda,BenzinSmall,26.8,1,0,0
2265,2020,0.000129393,Benzin,1805,81.0,170126.6925,opel-astra-2020-Benzin,0.47421875,opel,BenzinSmall,22.0,1,0,0
2266,2020,0.000127193,Benzin,1260,50.0,107358.8008,suzuki-celerio-2020-Benzin,0.430496454,suzuki,BenzinSmall,28.2,1,0,0
2267,2020,0.000121328,Benzin,1850,88.3,188116.0542,hyundai-i30-2020-Benzin,0.607,hyundai,BenzinLarge,21.6,1,0,0
2268,2020,0.000117296,Benzin,2230,180.0,769414.8936,audi-a6-2020-Benzin,0.685875706,audi,BenzinLarge,15.7,1,0,0
2269,2020,0.00011583,Diesel,1877,70.0,193249.5164,renault-captur-2020-Diesel,0.401119403,renault,DieselSmall,27.5,0,1,0
2270,2020,0.000114364,Diesel,1994,85.0,283266.9246,renault-kadjar-2020-Diesel,0.43,renault,DieselSmall,26.2,0,1,0
2271,2020,0.000110698,Benzin,1918,117.0,283266.9246,renault-kadjar-2020-Benzin,0.629015544,renault,BenzinLarge,19.3,1,0,0
2272,2020,0.000100802,Benzin,2289,110.0,386864.6035,skoda-kodiaq-2020-Benzin,0.652688172,skoda,BenzinLarge,15.9,1,0,0
2273,2020,0.000100068,Benzin,2005,103.0,444540.619,bmw-x2-2020-Benzin,0.619387755,bmw,BenzinLarge,20.0,1,0,0
2274,2020,9.49e-05,Diesel,2475,140.0,651268.8588,audi-q5-2020-Diesel,0.5375,audi,DieselLarge,20.0,0,1,0
2275,2020,9.38e-05,Diesel,1950,110.0,269560.9284,audi-a3-2020-Diesel,0.43,audi,DieselSmall,25.0,0,1,0
