,Year,Shares,Fuel,Weight (kg),Engine effect (kW),Prices (2015-DKK),key,kmL
1992,2018,0.000795,Benzin,1860,75.0,322798.4344,toyota-c-hr-2018-Benzin,16.7
1993,2018,2.16e-05,El,2600,386.0,873979.4521,tesla-model-s-2018-El,490.0
1994,2019,0.000263,El,2170,150.0,284461.165,hyundai-kona-2019-El,289.0
1995,2019,0.00103,El,2180,340.0,439846.6019,tesla-model-3-2019-El,600.0
1996,2019,1.15e-05,Diesel,2655,175.1,593902.9126,ford-edge-2019-Diesel,16.2
1997,2019,0.000222832,Benzin,1870,103.0,267977.6699,kia-proceed-2019-Benzin,17.7
1998,2019,3.07e-05,Diesel,1920,100.0,267977.6699,kia-proceed-2019-Diesel,26.2
1999,2019,3.62e-05,Benzin,2300,148.0,574779.6117,alfa-romeo-stelvio-2019-Benzin,13.9
2000,2019,7.24e-05,Diesel,2330,140.0,574779.6117,alfa-romeo-stelvio-2019-Diesel,21.2
2001,2019,3.99e-05,Diesel,2900,210.0,1253432.039,audi-q8-2019-Diesel,16.7
2002,2019,0.00161,Benzin,1240,53.0,87388.34951,citron-c1-2019-Benzin,28.9
2003,2019,0.002137417,Benzin,1510,61.0,119429.1262,citron-c3-2019-Benzin,23.4
2004,2019,0.000842181,Diesel,1675,75.0,141759.2233,citron-c3-2019-Diesel,32.4
2005,2019,0.00040132,Benzin,1575,81.0,180593.2039,citron-c4-cactus-2019-Benzin,23.9
2006,2019,0.000303022,Diesel,2020,96.0,326223.301,citron-c5-aircross-2019-Diesel,26.8
2007,2019,7.02e-05,Benzin,1755,70.0,164089.3204,fiat-tipo-2019-Benzin,16.7
2008,2019,0.000159,Benzin,1925,92.0,251507.767,ford-c-max-2019-Benzin,19.3
2009,2019,0.000535463,Diesel,2555,110.3,358977.6699,ford-s-max-2019-Diesel,18.9
2010,2019,0.000133773,Benzin,2350,142.0,407784.466,honda-cr-v-2019-Benzin,17.5
2011,2019,0.000101993,Diesel,1850,100.0,219433.0097,hyundai-kona-2019-Diesel,26.8
2012,2019,0.000317804,El,1710,125.0,286427.1845,bmw-i3-2019-El,310.0
2013,2019,2.99e-05,Diesel,2086,88.0,471866.9903,jeep-compass-2019-Diesel,17.5
2014,2019,3.44e-05,Diesel,1720,85.0,185455.3398,kia-stonic-2019-Diesel,27.5
2015,2019,7.72e-05,El,1970,100.0,242713.5922,hyundai-ioniq-2019-El,280.0
2016,2019,0.000122687,El,1995,160.0,244660.1942,nissan-leaf-2019-El,270.0
2017,2019,0.002888691,Benzin,1870,103.0,225126.2136,nissan-qashqai-2019-Benzin,17.5
2018,2019,0.00252802,Benzin,1565,82.0,147581.5534,toyota-yaris-2019-Benzin,23.4
2019,2019,0.002370966,Diesel,2280,140.0,584468.932,volvo-v60-2019-Diesel,24.4
2020,2019,0.001867653,Benzin,1561,55.0,116524.2718,skoda-fabia-2019-Benzin,22.4
2021,2019,0.001721685,Benzin,1887,110.0,204873.7864,skoda-octavia-2019-Benzin,21.6
2022,2019,0.001699143,Benzin,1550,61.0,127193.2039,peugeot-208-2019-Benzin,23.4
2023,2019,0.001643712,Benzin,1240,53.0,83504.85437,toyota-aygo-2019-Benzin,26.3
2024,2019,0.00140499,Benzin,1925,92.0,182138.835,ford-focus-2019-Benzin,20.8
2025,2019,0.001387252,Benzin,1675,73.5,122974.7573,ford-fiesta-2019-Benzin,21.6
2026,2019,0.001271955,Diesel,1655,75.0,127193.2039,peugeot-208-2019-Diesel,33.3
2027,2019,0.001235001,Benzin,1855,140.0,264004.8544,audi-a3-2019-Benzin,21.2
2028,2019,0.001198417,Benzin,1957,90.0,243709.7087,mazda-3-2019-Benzin,21.2
2029,2019,0.000999235,Benzin,1240,53.0,93214.56311,peugeot-108-2019-Benzin,28.9
2030,2019,0.000992214,Diesel,1955,85.0,225126.2136,nissan-qashqai-2019-Diesel,26.2
2031,2019,0.00097928,Benzin,1360,51.0,122342.7184,fiat-500-2019-Benzin,23.4
2032,2019,0.000971889,Benzin,2225,131.0,335843.6893,toyota-rav4-2019-Benzin,19.6
2033,2019,0.000965976,Benzin,1780,110.0,193213.5922,opel-astra-2019-Benzin,20.8
2034,2019,0.000915719,Benzin,1630,66.0,136901.9417,opel-corsa-2019-Benzin,20.0
2035,2019,0.000900938,Benzin,1330,44.0,83506.79612,skoda-citigo-2019-Benzin,26.2
2036,2019,0.000871374,Benzin,1659,66.0,189245.6311,renault-captur-2019-Benzin,20.0
2037,2019,0.000812248,Benzin,1324,49.3,107784.466,hyundai-i10-2019-Benzin,23.4
2038,2019,0.000791923,Benzin,1860,110.0,209360.1942,seat-leon-2019-Benzin,21.2
2039,2019,0.000763838,Benzin,1365,66.0,133019.4175,suzuki-swift-2019-Benzin,26.8
2040,2019,0.000725776,Benzin,1600,73.6,125260.1942,hyundai-i20-2019-Benzin,23.9
2041,2019,0.00071395,Diesel,1939,110.0,204873.7864,skoda-octavia-2019-Diesel,25.0
2042,2019,0.000711733,Diesel,1990,96.0,276708.7379,peugeot-3008-2019-Diesel,27.5
2043,2019,0.00070656,Diesel,1890,96.0,200009.7087,peugeot-308-2019-Diesel,31.4
2044,2019,0.000694734,Benzin,2115,140.0,447318.4466,audi-a4-2019-Benzin,18.6
2045,2019,0.000693256,Diesel,2330,150.0,567012.6214,audi-a6-2019-Diesel,23.4
2046,2019,0.00063376,Benzin,1405,49.3,112636.8932,kia-picanto-2019-Benzin,23.9
2047,2019,0.000603458,Benzin,2025,110.0,397548.5437,audi-q3-2019-Benzin,19.3
2048,2019,0.000589046,Benzin,1405,66.0,132047.5728,suzuki-baleno-2019-Benzin,23.8
2049,2019,0.0005617,Benzin,1590,85.0,138360.1942,seat-ibiza-2019-Benzin,22.9
2050,2019,0.000549505,Benzin,1330,66.0,119428.1553,suzuki-ignis-2019-Benzin,23.4
2051,2019,0.00052955,Benzin,1880,103.0,200017.4757,kia-ceed-2019-Benzin,17.9
2052,2019,0.000525855,Benzin,1665,96.0,178651.4563,peugeot-2008-2019-Benzin,19.6
2053,2019,0.00052142,Benzin,1655,85.0,187135.9223,seat-arona-2019-Benzin,22.0
2054,2019,0.000519942,Diesel,1700,75.0,178651.4563,peugeot-2008-2019-Diesel,31.4
2055,2019,0.000512182,Diesel,2310,140.0,588354.3689,volvo-v90-2019-Diesel,20.4
2056,2019,0.000509965,Diesel,2320,140.0,282245.6311,ford-mondeo-2019-Diesel,21.2
2057,2019,0.000505161,Benzin,1775,88.3,219433.0097,hyundai-kona-2019-Benzin,13.9
2058,2019,0.000475597,Benzin,1880,85.0,279329.1262,audi-q2-2019-Benzin,20.4
2059,2019,0.000463033,Diesel,1955,88.0,182138.835,ford-focus-2019-Diesel,26.2
2060,2019,0.000461924,Benzin,2088,110.0,350118.4466,skoda-superb-2019-Benzin,18.2
2061,2019,0.000454164,Benzin,1730,103.0,188357.2816,suzuki-vitara-2019-Benzin,19.3
2062,2019,0.000442708,Diesel,2160,140.0,447318.4466,audi-a4-2019-Diesel,25.0
2063,2019,0.000440122,Benzin,1695,100.0,263393.2039,mini-cooper-2019-Benzin,21.3
2064,2019,0.00043347,Benzin,1910,96.0,276708.7379,peugeot-3008-2019-Benzin,19.6
2065,2019,0.00041758,Diesel,2200,96.0,302923.301,peugeot-5008-2019-Diesel,27.5
2066,2019,0.000408711,Diesel,2390,147.0,650682.5243,volvo-xc60-2019-Diesel,22.4
2067,2019,0.000408341,Benzin,2055,140.0,579781.5534,audi-a5-2019-Benzin,17.9
2068,2019,0.000366583,Benzin,1900,110.0,272833.0097,skoda-karoq-2019-Benzin,20.8
2069,2019,0.00036141,Diesel,1747,66.0,189245.6311,renault-captur-2019-Diesel,26.2
2070,2019,0.000346998,Diesel,2043,120.0,316514.5631,peugeot-508-2019-Diesel,27.5
2071,2019,0.000341824,Benzin,1889,103.0,279513.5922,renault-kadjar-2019-Benzin,17.5
2072,2019,0.000332955,Benzin,2095,143.0,303899.0291,mazda-6-2019-Benzin,16.2
2073,2019,0.000328521,Benzin,1830,96.0,200009.7087,peugeot-308-2019-Benzin,22.9
2074,2019,0.000327782,Benzin,2005,103.0,446266.9903,bmw-x2-2019-Benzin,19.6
2075,2019,0.000598285,Benzin,2025,103.0,386561.165,bmw-x1-2019-Benzin,18.3
2076,2019,0.000307457,Benzin,2230,184.0,492233.0097,volvo-v60-2019-Benzin,13.7
2077,2019,0.000304131,Diesel,2180,140.0,421362.1359,volvo-xc40-2019-Diesel,22.0
2078,2019,0.000300066,Diesel,2120,100.0,291086.4078,kia-sportage-2019-Diesel,22.4
2079,2019,0.000298958,Diesel,1900,110.0,264004.8544,audi-a3-2019-Diesel,24.4
2080,2019,0.000286763,Benzin,1260,50.0,107775.7282,suzuki-celerio-2019-Benzin,28.2
2081,2019,0.000286763,Benzin,2400,180.0,567012.6214,audi-a6-2019-Benzin,16.9
2082,2019,0.000282328,Diesel,1994,85.0,279513.5922,renault-kadjar-2019-Diesel,21.2
2083,2019,0.000273459,Benzin,2160,140.0,421362.1359,volvo-xc40-2019-Benzin,15.5
2084,2019,0.000269764,Benzin,1546,66.0,112623.301,dacia-sandero-2019-Benzin,20.0
2085,2019,0.000269025,Diesel,2294,110.0,369921.3592,skoda-kodiaq-2019-Diesel,20.0
2086,2019,0.000257569,Benzin,1920,110.0,282870.8738,seat-ateca-2019-Benzin,19.3
2087,2019,0.000246113,Benzin,1600,88.3,172833.0097,kia-rio-2019-Benzin,22.0
2088,2019,0.000244266,Benzin,2390,99.0,287400.0,mitsubishi-outlander-2019-Benzin,15.1
2089,2019,0.000243896,Diesel,2205,140.0,386561.165,bmw-x1-2019-Diesel,19.6
2090,2019,0.00024057,Benzin,1640,73.6,185455.3398,kia-stonic-2019-Benzin,18.9
2091,2019,0.000235397,Diesel,1980,100.0,193213.5922,opel-astra-2019-Diesel,22.2
2092,2019,0.000234288,Benzin,1330,44.0,93213.59223,seat-mii-2019-Benzin,25.6
2093,2019,0.00023244,Diesel,2133,110.0,350118.4466,skoda-superb-2019-Diesel,25.0
2094,2019,0.000231332,Benzin,2370,140.0,650682.5243,volvo-xc60-2019-Benzin,15.5
2095,2019,0.000220985,Benzin,1975,112.0,298447.5728,volvo-v40-2019-Benzin,18.2
2096,2019,0.000215072,Diesel,1920,110.0,298447.5728,volvo-v40-2019-Diesel,23.9
2097,2019,0.000213224,Benzin,2189,110.0,369921.3592,skoda-kodiaq-2019-Benzin,16.9
2098,2019,0.00020066,Diesel,2145,100.0,267975.7282,hyundai-tucson-2019-Diesel,22.4
2099,2019,0.000188835,Diesel,2145,110.0,397548.5437,audi-q3-2019-Diesel,23.4
2100,2019,0.000187357,Diesel,2475,140.0,677029.1262,audi-q5-2019-Diesel,20.0
2101,2019,0.0001844,Diesel,1835,88.0,208755.3398,honda-civic-2019-Diesel,32.4
2102,2019,0.000181813,Benzin,2620,140.0,588354.3689,volvo-v90-2019-Benzin,16.2
2103,2019,0.000180705,Diesel,2100,132.0,306615.534,ford-kuga-2019-Diesel,17.7
2104,2019,0.000175531,Benzin,2140,130.0,267975.7282,hyundai-tucson-2019-Benzin,14.7
2105,2019,0.000163336,Benzin,1550,86.0,147330.0971,nissan-micra-2019-Benzin,24.4
2106,2019,0.00016075,Diesel,1890,85.0,209360.1942,seat-leon-2019-Diesel,27.5
2107,2019,0.00016038,Benzin,2170,96.0,302923.301,peugeot-5008-2019-Benzin,21.2
2108,2019,0.000150772,Benzin,1750,88.3,200012.6214,hyundai-i30-2019-Benzin,20.0
2109,2019,0.000150403,Diesel,1995,110.0,272833.0097,skoda-karoq-2019-Diesel,22.9
2110,2019,0.00014486,Benzin,1605,75.0,148563.1068,honda-jazz-2019-Benzin,21.2
2111,2019,0.000143751,Diesel,2190,110.0,446266.9903,bmw-x2-2019-Diesel,23.9
2112,2019,0.000141903,Benzin,2260,103.0,282245.6311,ford-mondeo-2019-Benzin,15.2
2113,2019,0.000139686,Diesel,1930,85.0,279329.1262,audi-q2-2019-Diesel,24.4
2114,2019,0.000139686,Diesel,1848,85.0,150486.4078,dacia-duster-2019-Diesel,26.2
2115,2019,0.000118622,Benzin,1762,92.0,150486.4078,dacia-duster-2019-Benzin,20.4
2116,2019,0.000110492,Benzin,1730,92.0,198538.835,ford-ecosport-2019-Benzin,19.2
2117,2019,0.000104949,Benzin,2110,121.0,287388.3495,opel-insignia-2019-Benzin,15.6
2118,2019,0.000102732,Diesel,2218,110.0,303899.0291,mazda-6-2019-Diesel,21.6
2119,2019,0.000101993,Benzin,1775,134.0,208755.3398,honda-civic-2019-Benzin,18.3
2120,2019,0.000101623,Benzin,2100,110.0,306615.534,ford-kuga-2019-Benzin,11.4
2121,2019,0.000101,Diesel,1940,100.0,200017.4757,kia-ceed-2019-Diesel,25.6
2122,2019,0.000101,Diesel,2241,147.0,414464.0777,renault-talisman-2019-Diesel,22.4
2123,2019,9.42e-05,Diesel,1969,85.0,243709.7087,mazda-3-2019-Diesel,22.4
2124,2019,8.54e-05,Benzin,1680,85.0,262072.8155,audi-a1-2019-Benzin,21.6
2125,2019,8.35e-05,Diesel,2605,140.0,473347.5728,ford-galaxy-2019-Diesel,21.2
2126,2019,8.24e-05,Diesel,2220,125.0,287388.3495,opel-insignia-2019-Diesel,23.9
2127,2019,7.76e-05,Diesel,1970,85.0,282870.8738,seat-ateca-2019-Diesel,23.9
2128,2019,7.58e-05,Benzin,1435,75.0,219425.2427,suzuki-jimny-2019-Benzin,16.2
2129,2019,6.95e-05,Benzin,2027,165.0,316514.5631,peugeot-508-2019-Benzin,20.0
2130,2019,6.87e-05,Benzin,2400,185.0,1049381.553,bmw-x3-2019-Benzin,12.1
2131,2019,5.36e-05,Benzin,1440,51.0,98068.93204,fiat-panda-2019-Benzin,19.0
2132,2019,5.28e-05,Benzin,2110,130.0,291086.4078,kia-sportage-2019-Benzin,13.3
2133,2019,5.25e-05,Benzin,1689,81.0,167977.6699,skoda-rapid-2019-Benzin,23.4
2134,2019,4.66e-05,Benzin,1690,85.0,208746.6019,nissan-juke-2019-Benzin,22.9
2135,2019,4.58e-05,Benzin,2435,180.0,677029.1262,audi-q5-2019-Benzin,15.3
2136,2019,4.43e-05,Diesel,2270,140.0,577672.8155,volvo-s90-2019-Diesel,23.4
2137,2019,4.4e-05,Benzin,2240,184.0,630097.0874,volvo-s60-2019-Benzin,15.9
2138,2019,4.29e-05,Benzin,1900,111.0,267970.8738,jeep-renegade-2019-Benzin,19.3
2139,2019,4.1e-05,Benzin,2800,250.0,1165750.485,bmw-x5-2019-Benzin,12.9
2140,2019,3.99e-05,Benzin,1870,86.0,213591.2621,mitsubishi-asx-2019-Benzin,17.5
2141,2019,3.88e-05,Benzin,2015,110.0,407667.9612,subaru-forester-2019-Benzin,14.9
2142,2019,3.77e-05,Diesel,2750,173.0,1089323.301,volvo-xc90-2019-Diesel,17.7
2143,2019,3.77e-05,Benzin,1660,81.0,158631.068,seat-toledo-2019-Benzin,23.4
2144,2019,3.66e-05,Benzin,2830,404.0,2563100.0,porsche-cayenne-2019-Benzin,12.0
2145,2019,0.000506,Benzin,1690,61.0,234950.4854,opel-crossland-x-2019-Benzin,21.6
2146,2019,3.25e-05,Benzin,2750,228.0,1089323.301,volvo-xc90-2019-Benzin,13.3
2147,2019,3.1e-05,Diesel,3010,195.0,1165750.485,bmw-x5-2019-Diesel,17.7
2148,2019,2.99e-05,Diesel,1645,70.0,112623.301,dacia-sandero-2019-Diesel,28.2
2149,2019,2.92e-05,Diesel,1880,85.0,200012.6214,hyundai-i30-2019-Diesel,27.5
2150,2019,2.55e-05,Benzin,2150,213.3,675269.9029,ford-mustang-2019-Benzin,8.9
2151,2019,2.48e-05,Diesel,1950,70.0,164089.3204,fiat-tipo-2019-Diesel,27.0
2152,2019,2.29e-05,Benzin,1338,52.0,118838.835,renault-twingo-2019-Benzin,22.9
2153,2019,2.14e-05,Diesel,1780,70.0,187135.9223,seat-arona-2019-Diesel,25.0
2154,2019,1.85e-05,Benzin,2260,140.0,577672.8155,volvo-s90-2019-Benzin,14.7
2155,2019,1.7e-05,Diesel,2990,210.0,1120160.194,audi-q7-2019-Diesel,16.7
2156,2019,1.26e-05,Benzin,1940,115.0,388252.4272,subaru-xv-2019-Benzin,14.5
2157,2019,0.000116775,Benzin,2450,140.0,365059.2233,seat-tarraco-2019-Benzin,16.7
2158,2019,6.43e-05,Diesel,2550,110.0,365059.2233,seat-tarraco-2019-Diesel,19.6
2159,2019,0.000223,Benzin,1660,70.0,206811.6505,skoda-scala-2019-Benzin,22.0
2160,2019,7.76e-05,El,2694,421.0,896875.7282,tesla-model-s-2019-El,593.0
2161,2019,0.000196965,El,3130,300.0,779621.3592,audi-e-tron-2019-El,410.0
2162,2020,0.000418,El,2170,150.0,189473.8878,hyundai-kona-2020-El,449.0
2163,2020,7.4e-05,El,2574,421.0,693636.3636,tesla-model-s-2020-El,624.0
2164,2020,0.000107766,Benzin,1900,150.0,266846.2282,kia-proceed-2020-Benzin,17.5
2165,2020,1.36e-05,Diesel,1920,100.0,266846.2282,kia-proceed-2020-Diesel,26.2
2166,2020,0.00032843,Benzin,2030,103.0,252336.5571,kia-xceed-2020-Benzin,16.1
2167,2020,4.51e-05,Diesel,1920,100.0,252336.5571,kia-xceed-2020-Diesel,24.4
2168,2020,0.000677387,Benzin,1860,0.0,270802.7079,toyota-c-hr-2020-Benzin,18.0
2169,2020,2.05e-05,Diesel,2330,140.0,600493.2302,alfa-romeo-stelvio-2020-Diesel,21.2
2170,2020,0.000123894,Diesel,2285,96.0,247592.8433,citron-berlingo-2020-Diesel,25.0
2171,2020,0.001501027,Benzin,1240,53.0,89372.34043,citron-c1-2020-Benzin,29.7
2172,2020,0.001958483,Benzin,1540,61.0,107266.9246,citron-c3-2020-Benzin,21.3
2173,2020,0.000532599,Diesel,1675,75.0,141114.1199,citron-c3-2020-Diesel,33.3
2174,2020,0.000424833,Diesel,2020,96.0,315194.3907,citron-c5-aircross-2020-Diesel,26.8
2175,2020,0.000420801,Benzin,1760,114.0,208455.5126,ford-puma-2020-Benzin,16.1
2176,2020,0.000284444,Diesel,2555,140.0,403467.118,ford-s-max-2020-Diesel,21.2
2177,2020,3.01e-05,Diesel,1880,100.0,189473.8878,hyundai-kona-2020-Diesel,26.8
2178,2020,3.12e-05,El,1710,125.0,285705.9961,bmw-i3-2020-El,285.0
2179,2020,1.39e-05,Diesel,1720,85.0,184641.1992,kia-stonic-2020-Diesel,27.5
2180,2020,2.13e-05,El,1870,113.0,285705.9961,honda-e-2020-El,222.0
2181,2020,7.26e-05,El,1970,100.0,247498.0658,hyundai-ioniq-2020-El,311.0
2182,2020,0.000256219,El,3040,300.0,583624.7582,audi-e-tron-2020-El,424.0
2183,2020,5.94e-05,El,3040,421.0,755009.6712,tesla-model-x-2020-El,507.0
2184,2020,9.57e-05,El,1966,105.0,240888.7814,mg-zs-2020-El,263.0
2185,2020,0.000152119,El,1995,160.0,329129.5938,nissan-leaf-2020-El,385.0
2186,2020,0.000700846,Benzin,1705,61.0,161135.3965,opel-crossland-x-2020-Benzin,22.0
2187,2020,1.21e-05,Benzin,2060,81.0,228152.8046,peugeot-rifter-2020-Benzin,20.4
2188,2020,0.000218465,El,1988,68.0,199052.2244,renault-zoe-2020-El,385.0
2189,2020,0.001827991,Benzin,1545,54.0,128345.2611,toyota-yaris-2020-Benzin,21.6
2190,2020,0.001726823,Benzin,1885,117.0,203770.793,nissan-qashqai-2020-Benzin,19.0
2191,2020,0.001700064,Benzin,1625,55.0,131441.0058,peugeot-208-2020-Benzin,26.8
2192,2020,0.001674772,Benzin,1240,53.0,87918.76209,toyota-aygo-2020-Benzin,28.9
2193,2020,0.001297958,Benzin,1540,70.0,120806.5764,skoda-fabia-2020-Benzin,24.4
2194,2020,0.001260936,Diesel,2280,140.0,596714.7002,volvo-v60-2020-Diesel,24.4
2195,2020,0.001108817,Benzin,1751,113.0,193249.5164,renault-captur-2020-Benzin,20.0
2196,2020,0.001066297,Benzin,1840,77.2,210749.5164,kia-ceed-2020-Benzin,19.8
2197,2020,0.001005083,Diesel,1655,75.0,131441.0058,peugeot-208-2020-Diesel,34.4
2198,2020,0.000996286,Benzin,1550,55.0,136277.5629,opel-corsa-2020-Benzin,25.6
2199,2020,0.000994087,Benzin,1880,110.0,237930.3675,skoda-octavia-2020-Benzin,21.6
2200,2020,0.001320684,El,2060,377.0,438145.0677,tesla-model-3-2020-El,409.0
2201,2020,0.000114364,Benzin,2210,140.0,440918.7621,seat-tarraco-2020-Benzin,15.1
2202,2020,3.7e-05,Diesel,2360,140.0,440918.7621,seat-tarraco-2020-Diesel,19.6
2203,2020,0.000877157,Benzin,1240,53.0,81150.87041,peugeot-108-2020-Benzin,29.7
2204,2020,0.000641465,Benzin,1734,85.0,184636.3636,skoda-kamiq-2020-Benzin,22.0
2205,2020,3.26e-05,Diesel,1850,85.0,184636.3636,skoda-kamiq-2020-Diesel,26.2
2206,2020,0.000780754,Diesel,2330,150.0,769414.8936,audi-a6-2020-Diesel,25.6
2207,2020,0.000767192,Benzin,2135,131.0,334467.118,toyota-rav4-2020-Benzin,17.3
2208,2020,0.000755829,Benzin,1890,110.0,212854.9323,seat-leon-2020-Benzin,22.4
2209,2020,0.000747764,Benzin,1895,140.0,269560.9284,audi-a3-2020-Benzin,17.2
2210,2020,0.000660892,Benzin,1360,51.0,113065.764,fiat-500-2020-Benzin,28.2
2211,2020,0.000626436,Diesel,1990,85.0,237930.3675,skoda-octavia-2020-Diesel,25.0
2212,2020,0.00062497,Benzin,1775,88.3,189473.8878,hyundai-kona-2020-Benzin,20.8
2213,2020,0.000622037,Benzin,1365,66.0,125733.0754,suzuki-swift-2020-Benzin,25.7
2214,2020,0.000600777,Benzin,1660,91.9,133577.3694,ford-fiesta-2020-Benzin,27.5
2215,2020,0.000333562,Benzin,1679,85.0,170126.6925,skoda-scala-2020-Benzin,22.0
2216,2020,0.000580617,Benzin,2550,145.0,596714.7002,volvo-v60-2020-Benzin,16.7
2217,2020,0.000578418,Benzin,1715,74.0,199141.1992,peugeot-2008-2020-Benzin,22.9
2218,2020,0.000536264,Diesel,1770,96.0,199141.1992,peugeot-2008-2020-Diesel,28.9
2219,2020,9.02e-05,Diesel,1769,85.0,170126.6925,skoda-scala-2020-Diesel,26.8
2220,2020,0.000499976,Benzin,2075,110.0,403636.3636,audi-q3-2020-Benzin,18.6
2221,2020,0.001059699,Benzin,1324,49.3,92764.02321,hyundai-i10-2020-Benzin,26.8
2222,2020,0.00047725,Benzin,1580,73.6,141119.9226,hyundai-i20-2020-Benzin,22.8
2223,2020,0.000473584,Benzin,1855,92.0,217421.6634,ford-focus-2020-Benzin,26.2
2224,2020,0.00046552,Benzin,1730,82.0,159576.4023,suzuki-vitara-2020-Benzin,23.9
2225,2020,0.000449392,Diesel,1660,75.0,136277.5629,opel-corsa-2020-Diesel,34.4
2226,2020,0.00043473,Benzin,1330,66.0,129506.7698,suzuki-ignis-2020-Benzin,28.2
2227,2020,0.000427399,Diesel,1995,88.0,217421.6634,ford-focus-2020-Diesel,28.2
2228,2020,0.000408338,Benzin,2013,90.0,242766.9246,mazda-3-2020-Benzin,24.4
2229,2020,0.000403573,Diesel,1975,85.0,203770.793,nissan-qashqai-2020-Diesel,27.5
2230,2020,0.00040064,Diesel,1690,63.0,133577.3694,ford-fiesta-2020-Diesel,31.4
2231,2020,0.000388911,Benzin,1405,49.3,92764.99033,kia-picanto-2020-Benzin,26.2
2232,2020,0.000386345,Benzin,2270,96.0,276508.7041,peugeot-3008-2020-Benzin,19.6
2233,2020,0.000364718,Benzin,1615,70.0,184631.528,seat-arona-2020-Benzin,22.0
2234,2020,0.000361053,Benzin,1405,66.0,116936.1702,suzuki-baleno-2020-Benzin,23.4
2235,2020,0.000360686,Benzin,2115,140.0,396919.7292,audi-a4-2020-Benzin,18.9
2236,2020,0.000357387,Benzin,1880,110.0,291892.6499,audi-q2-2020-Benzin,21.2
2237,2020,0.000356654,Benzin,2290,95.0,450679.8839,volvo-xc40-2020-Benzin,16.7
2238,2020,0.000353722,Diesel,1970,96.0,276508.7041,peugeot-3008-2020-Diesel,28.9
2239,2020,0.000345291,Diesel,1900,96.0,174960.3482,peugeot-308-2020-Diesel,30.6
2240,2020,0.000338327,Diesel,2043,96.0,266839.4584,peugeot-508-2020-Diesel,28.2
2241,2020,0.000314134,Benzin,1595,85.0,152331.7215,seat-ibiza-2020-Benzin,23.4
2242,2020,0.000305704,Diesel,2095,150.0,396919.7292,audi-a4-2020-Diesel,26.2
2243,2020,0.000295807,Benzin,1952,110.0,274684.7195,skoda-karoq-2020-Benzin,19.6
2244,2020,0.000291408,Benzin,1920,110.0,293264.9903,seat-ateca-2020-Benzin,20.0
2245,2020,0.000283711,Benzin,2160,140.0,503776.5957,audi-a5-2020-Benzin,18.0
2246,2020,0.000274547,Diesel,2232,110.0,373326.8859,skoda-superb-2020-Diesel,24.4
2247,2020,0.000259885,Diesel,2520,140.0,641397.4855,volvo-xc60-2020-Diesel,22.4
2248,2020,0.000256586,Benzin,1695,100.0,252411.9923,mini-cooper-2020-Benzin,20.8
2249,2020,0.000240091,Diesel,2330,110.3,303566.7311,ford-mondeo-2020-Diesel,21.2
2250,2020,0.00023166,Diesel,2200,96.0,305522.2437,peugeot-5008-2020-Diesel,26.8
2251,2020,0.000230194,Diesel,2349,110.0,386864.6035,skoda-kodiaq-2020-Diesel,22.0
2252,2020,0.000222497,Benzin,1700,86.0,191015.4739,nissan-juke-2020-Benzin,22.0
2253,2020,0.000212966,Diesel,2250,110.0,450679.8839,volvo-xc40-2020-Diesel,22.0
2254,2020,0.000206002,Benzin,1560,73.6,145292.0696,kia-rio-2020-Benzin,22.0
2255,2020,0.000194272,Diesel,2145,100.0,295956.4797,kia-sportage-2020-Diesel,25.0
2256,2020,0.000193172,Benzin,2307,115.0,373326.8859,skoda-superb-2020-Benzin,20.0
2257,2020,0.00019134,Diesel,2420,140.0,610449.7099,volvo-v90-2020-Diesel,22.4
2258,2020,0.000178144,Benzin,2660,184.0,641397.4855,volvo-xc60-2020-Benzin,15.5
2259,2020,0.000171179,Diesel,2145,100.0,305527.0793,hyundai-tucson-2020-Diesel,23.9
2260,2020,0.000165315,Benzin,1725,74.0,170224.3714,dacia-duster-2020-Benzin,18.5
2261,2020,0.000160549,Diesel,2190,110.0,444540.619,bmw-x2-2020-Diesel,25.0
2262,2020,0.000159083,Benzin,1670,73.6,184641.1992,kia-stonic-2020-Benzin,21.2
2263,2020,0.000134524,Diesel,2125,140.0,503776.5957,audi-a5-2020-Diesel,26.2
2264,2020,0.000131225,Benzin,1536,66.0,149823.9845,mazda-2-2020-Benzin,26.8
2265,2020,0.000129393,Benzin,1805,81.0,170126.6925,opel-astra-2020-Benzin,22.0
2266,2020,0.000127193,Benzin,1260,50.0,107358.8008,suzuki-celerio-2020-Benzin,28.2
2267,2020,0.000121328,Benzin,1850,88.3,188116.0542,hyundai-i30-2020-Benzin,21.6
2268,2020,0.000117296,Benzin,2230,180.0,769414.8936,audi-a6-2020-Benzin,15.7
2269,2020,0.00011583,Diesel,1877,70.0,193249.5164,renault-captur-2020-Diesel,27.5
2270,2020,0.000114364,Diesel,1994,85.0,283266.9246,renault-kadjar-2020-Diesel,26.2
2271,2020,0.000110698,Benzin,1918,117.0,283266.9246,renault-kadjar-2020-Benzin,19.3
2272,2020,0.000100802,Benzin,2289,110.0,386864.6035,skoda-kodiaq-2020-Benzin,15.9
2273,2020,0.000100068,Benzin,2005,103.0,444540.619,bmw-x2-2020-Benzin,20.0
2274,2020,9.49e-05,Diesel,2475,140.0,651268.8588,audi-q5-2020-Diesel,20.0
2275,2020,9.38e-05,Diesel,1950,110.0,269560.9284,audi-a3-2020-Diesel,25.0
