Year;Make-model-year-fuel;Make;Model;Variant;Size segment;Fuel-size segment;No. of registrations;Shares;Prices (2015-DKK);Ownership cost (DKK);Weight (kg);Fuel;Engine effect (kW);Horsepower;Size (m3);Footprint (m�);Cost/km (DKK);fuelPrice (DKK/unit)
2014;dacia-duster-2014-Diesel;dacia;duster;1.5 dCi 109 4x4;Small;DieselSmall;631;0.000240725;140553.2129;143862.2564;1785;Diesel;80;110.625;12.815712;7.93065;0.564903846;11.75
2014;skoda-superb-2014-Diesel;skoda;superb;2.0 TDI 170 HK Stationcar DSG;Large;DieselLarge;628;0.00023958;340360.4418;311654.8283;2117;Diesel;103;157.2727273;13.273806;8.7906;0.541474654;11.75
2014;opel-astra-2014-Benzin;opel;astra;1,4T 140 HK Sports Tourer;Large;BenzinLarge;627;0.000239199;212844.3775;170233.4569;2040;Benzin;125;183.72;13.10078;8.391367347;0.75872093;13.05
2014;opel-corsa-2014-Diesel;opel;corsa;1,3CDTi 5-dørs;Small;DieselSmall;617;0.000235384;120474.8996;96861.47897;1635;Diesel;70;83.4375;10.3704;6.87;0.387788779;11.75
2014;audi-a5-2014-Diesel;audi;a5;2,0 TDI QUATTRO AUT.;Large;DieselLarge;605;0.000230806;527759.0361;477236.0097;2065;Diesel;180;197.875;12.111765;8.686590909;0.541474654;11.75
2014;kia-ceed-2014-Benzin;kia;ceed;1.4  Stationcar Man. 6;Small;BenzinSmall;585;0.000223176;190761.0442;162620.0284;1820;Benzin;73.2;98.70833333;11.961422;7.903973913;0.795731707;13.05
2014;seat-leon-2014-Diesel;seat;leon;1.6 TDI 105 HK ECOMOTIVE ST. CAR DSG;Small;DieselSmall;581;0.00022165;237856.4257;210568.6195;1860;Diesel;110;117.3181818;11.98106;8.043443182;0.446768061;11.75
2014;peugeot-3008-2014-Diesel;peugeot;3008;1,6 HDi Crossover;Small;DieselSmall;576;0.000219743;281113.4538;217444.2155;2030;Diesel;84;133.5;13.186912;8.0408;0.564903846;11.75
2014;nissan-note-2014-Diesel;nissan;note;1.5dCi 5 M/T;Small;DieselSmall;569;0.000217072;143165.6627;126469.369;1615;Diesel;66;120;10.6641;6.96836;0.410839161;11.75
2014;honda-civic-2014-Diesel;honda;civic;1.6 i-DTEC Tourer;Small;DieselSmall;553;0.000210968;225902.6104;197851.2566;1910;Diesel;88;130.1538462;11.18817;7.807061538;0.458984375;11.75
2014;audi-a4-2014-Benzin;audi;a4;1.8 TFSI 120 HK 4-DØRS;Large;BenzinLarge;550;0.000209824;786206.8273;701654.6629;2060;Benzin;165;158.3333333;12.38544;8.601;0.795731707;13.05
2014;peugeot-508-2014-Diesel;peugeot;508;1,6 HDi SW;Large;DieselLarge;538;0.000205246;369969.8795;280363.9215;2080;Diesel;84;128.1818182;13.16978;8.8985;0.517621145;11.75
2014;mazda-6-2014-Diesel;mazda;6;2,2 SKYACTIV-D 150 hk Stationcar aut.;Small;DieselSmall;526;0.000200668;321284.1365;230057.9349;2055;Diesel;110;157.4736842;12.99316;8.927873684;0.458984375;11.75
2014;toyota-avensis-2014-Diesel;toyota;avensis;2.0 D-4D stationcar;Large;DieselLarge;524;0.000199905;360282.1285;312674.2967;2130;Diesel;91;134.6875;12.804664;8.620125;0.541474654;11.75
2014;honda-jazz-2014-Benzin;honda;jazz;1.4 i-VTEC;Small;BenzinSmall;506;0.000193038;139558.2329;121918.4136;1580;Benzin;66;96;10.1439;6.63;0.69047619;13.05
2014;seat-leon-2014-Benzin;seat;leon;1.2 TSI 105 HK ECOMOTIVE ST. CAR DSG;Small;BenzinSmall;496;0.000189223;237856.4257;207888.6195;1770;Benzin;77;117.3181818;11.319672;8.043443182;0.6796875;13.05
2014;opel-zafira-2014-Benzin;opel;zafira;1,4T  120HK Tourer;Large;BenzinLarge;472;0.000180067;313256.0241;253240.3472;2095;Benzin;103;120;13.19544;8.049;0.938848921;13.05
2014;seat-ibiza-2014-Benzin;seat;ibiza;1.2 70 HK 5-DØRS;Small;BenzinSmall;463;0.000176633;122892.5703;110810.5253;1670;Benzin;132;84.61538462;9.924525;7.0317;0.772189349;13.05
2014;honda-civic-2014-Benzin;honda;civic;1.8 i-VTEC;Small;BenzinSmall;458;0.000174726;225902.6104;198631.2566;1790;Benzin;104;137;11.892984;7.807061538;0.836538462;13.05
2014;peugeot-2008-2014-Diesel;peugeot;2008;1.6 e-HDi Crossover ESG;Small;DieselSmall;458;0.000174726;190754.0161;146340.2992;1684;Diesel;84;83.52380952;11.291904;7.2384;0.47;11.75
2014;opel-adam-2014-Benzin;opel;adam;1,4 87HK 3 dørs;Small;BenzinSmall;455;0.000173581;150594.3775;120272.4325;1480;Benzin;64;92.85714286;9.41872;6.364;0.665816327;13.05
2014;opel-meriva-2014-Benzin;opel;meriva;1,4;Large;BenzinLarge;452;0.000172437;190754.0161;153107.2967;1905;Benzin;88;112;12.60846;7.796572;0.729050279;13.05
2014;seat-toledo-2014-Benzin;seat;toledo;1.2 TSI 105 HK START/STOP Hatchback;Small;BenzinSmall;451;0.000172055;170583.3333;150086.9058;1635;Benzin;77;110.2222222;11.184768;7.6608;0.665816327;13.05
2014;toyota-verso-2014-Benzin;toyota;verso;1.8 VVT-i 7 sæder;Large;BenzinLarge;415;0.000158321;294165.6627;255058.4508;2125;Benzin;108;128.6;12.933108;7.968533333;0.887755102;13.05
2014;peugeot-5008-2014-Diesel;peugeot;5008;1,6 HDi MPV;Large;DieselLarge;395;0.000150692;291152.6104;224819.6325;2250;Diesel;84;125.6428571;13.586376;8.3352;0.551643192;11.75
2014;seat-ibiza-2014-Diesel;seat;ibiza;1.2 TDI 75 HK ECOMOTIVE ST. CAR;Small;DieselSmall;395;0.000150692;122892.5703;109050.5253;1680;Diesel;55;84.16666667;10.365615;7.0317;0.399659864;11.75
2014;ford-focus-2014-Diesel;ford;focus;1.6 TDCi (105 HK) Stationcar Forhjulstræk Manuel;Small;DieselSmall;394;0.00015031;221975.9036;214865.9108;1900;Diesel;85;120.3571429;12.531792;8.1872;0.529279279;11.75
2014;volkswagen-sharan-2014-Diesel;volkswagen;sharan;2.0 TDI BMT 140 HK DSG6;Large;DieselLarge;389;0.000148403;547687.751;501047.4384;2540;Diesel;103;140;16.0341;9.215;0.671428571;11.75
2014;volvo-v70-2014-Diesel;volvo;v70;D2;Large;DieselLarge;384;0.000146495;577210.8434;540449.691;2260;Diesel;84;176.5;13.86723;8.9466;0.493697479;11.75
2014;toyota-verso-2014-Diesel;toyota;verso;1.6 D-4D 7 sæder;Large;DieselLarge;368;0.000140391;294165.6627;257298.4508;2260;Diesel;82;123.6666667;12.860856;7.968533333;0.529279279;11.75
2014;dacia-lodgy-2014-Diesel;dacia;lodgy;1.5 dCi 90 7p;Small;DieselSmall;362;0.000138102;140551.2048;141500.3571;1903;Diesel;66;88;13.23;7.875;0.493697479;11.75
2014;audi-q3-2014-Benzin;audi;q3;1.4 TFSI 150 HK 5-dørs STRONIC;Large;BenzinLarge;355;0.000135432;425601.4056;381271.826;1985;Benzin;110;154.4;12.773583;8.0337;0.772189349;13.05
2014;opel-mokka-2014-Benzin;opel;mokka;1,4T 140HK MPV;Small;BenzinSmall;322;0.000122842;271986.9478;216085.3609;1828;Benzin;85;131.25;12.646544;7.6184;0.781437126;13.05
2014;nissan-juke-2014-Benzin;nissan;juke;1.6;Small;BenzinSmall;300;0.000114449;192761.0442;170842.2168;1645;Benzin;86;117;11.504646;7.3278;0.781437126;13.05
2014;hyundai-i20-2014-Diesel;hyundai;i20;1.1 CRDi 5 dørs MPV;Small;DieselSmall;287;0.00010949;123488.9558;95854.74545;1635;Diesel;55;82.34482759;10.1916;6.84;0.375399361;11.75
2014;kia-venga-2014-Benzin;kia;venga;1.6 5-dørs Man. 6;Small;BenzinSmall;281;0.000107201;190759.0361;160858.39;1710;Benzin;66.2;82;11.52624;7.20744;0.729050279;13.05
2014;hyundai-ix20-2014-Benzin;hyundai;ix20;1.4 5 dørs MPV;Small;BenzinSmall;275;0.000104912;180717.8715;140433.5633;1710;Benzin;66.2;82;11.6112;7.257;0.729050279;13.05
2014;ford-fiesta-2014-Diesel;ford;fiesta;1.6 TDCi (95 HK) Hatchback, 5 dørs Forhjulstræk Manuel;Small;DieselSmall;273;0.000104149;120438.755;114116.1171;1565;Diesel;70;91.19047619;10.05512;6.797685714;0.387788779;11.75
2014;mitsubishi-asx-2014-Benzin;mitsubishi;asx;1.6;Large;BenzinLarge;273;0.000104149;230922.6908;192377.0678;1870;Benzin;86;117;12.32982;7.611;0.75872093;13.05
2014;audi-s6-2014-Benzin;audi;s6;4.0 TFSI 560 HK 5-dørs QUATTRO S TRONIC;Large;BenzinLarge;269;0.000102623;1392087.349;1248957.06;2505;Benzin;412;420;13.644268;9.2191;1.254807692;13.05
2014;volvo-v40-2014-Benzin;volvo;v40;T3;Large;BenzinLarge;258;9.84E-05;346286.1446;329476.6222;1915;Benzin;88;120.8333333;11.30082;7.866;0.981203008;13.05
2014;mini-cooper-2014-Diesel;mini;cooper;116 HK;Small;DieselSmall;257;9.80E-05;251002.008;233394.782;1615;Diesel;85;120;9.318126;6.345533333;0.410839161;11.75
2014;dacia-sandero-2014-Diesel;dacia;sandero;1.5 dCi 90 Stepway;Small;DieselSmall;256;9.77E-05;117459.8394;117299.3891;1600;Diesel;66;75;10.310976;6.344;0.47;11.75
2014;renault-megane-2014-Benzin;renault;megane;1.2 TCe 115;Small;BenzinSmall;251;9.58E-05;200702.8112;179495.6538;1824;Benzin;85;111.4285714;11.8128955;8.013031579;0.9;13.05
2014;volkswagen-passat-2014-Benzin;volkswagen;passat;ACCTHDX0;Large;BenzinLarge;246;9.38E-05;316261.0442;287277.4196;2110;Benzin;118;144.7037037;13.195728;8.6867;0.800613497;13.05
2014;audi-a1-2014-Benzin;audi;a1;1.4 TFSI COD 140 HK 5-DØRS S tronic;Small;BenzinSmall;240;9.16E-05;225626.506;201178.5041;1635;Benzin;63;102.9285714;9.81575;6.906857143;0.639705882;13.05
2014;volkswagen-touran-2014-Benzin;volkswagen;touran;1.4 TSI 140 HK;Large;BenzinLarge;232;8.85E-05;419174.6988;380188.2479;2200;Benzin;103;121.1904762;13.15292;7.876;0.887755102;13.05
2014;audi-a6-2014-Benzin;audi;a6;3,0 AUT.;Large;BenzinLarge;232;8.85E-05;611524.0964;552408.9323;2150;Benzin;150;223.9795918;13.459886;9.214520408;1.003846154;13.05
2014;mini-cooper-2014-Benzin;mini;cooper;1,5;Small;BenzinSmall;229;8.74E-05;251002.008;231754.782;1565;Benzin;90;120;8.76456;6.345533333;0.587837838;13.05
2014;audi-a1-2014-Diesel;audi;a1;1.6 TDI 90 HK 5-DØRS;Small;DieselSmall;227;8.66E-05;225626.506;205558.5041;1650;Diesel;66;102.9285714;9.81575;6.906857143;0.446768061;11.75
2014;toyota-auris-2014-Diesel;toyota;auris;1.4 D-4D Touring Sports;Small;DieselSmall;223;8.51E-05;227900.6024;199438.1495;1915;Diesel;91;121.6923077;11.717376;7.798153846;0.517621145;11.75
2014;audi-a5-2014-Benzin;audi;a5;2.0 TFSI 225 HK 5-DØRS QUATTRO;Large;BenzinLarge;222;8.47E-05;527759.0361;473296.0097;2155;Benzin;125;194.6363636;12.111765;8.686590909;0.810559006;13.05
2014;opel-insignia-2014-Benzin;opel;insignia;1,4T 140HK 5-dørs;Large;BenzinLarge;214;8.16E-05;301103.4137;247218.7018;2300;Benzin;103;155.0285714;13.881552;9.114;1.0875;13.05
2014;audi-a7-2014-Diesel;audi;a7;3.0 TDI BiT 313 HK 5-dørs TIPTRONIC;Large;DieselLarge;213;8.13E-05;1119983.936;1009932.606;2460;Diesel;230;281.8571429;13.479634;9.36845;0.738993711;11.75
2014;porsche-macan-2014-Benzin;porsche;macan;3.6 400 HK 4WD PDK;Large;BenzinLarge;212;8.09E-05;1196972.892;794389.1624;2063;Benzin;294;252;14.61888;9.024;1.175675676;13.05
2014;audi-q3-2014-Diesel;audi;q3;2,0 TDI;Large;DieselLarge;206;7.86E-05;425601.4056;393991.826;2185;Diesel;103;154.4;12.773583;8.0337;0.716463415;11.75
2014;chevrolet-cruze-2014-Benzin;chevrolet;cruze;1.8 Stc;Large;BenzinLarge;202;7.71E-05;205818.2731;144813.4102;1848;Benzin;104;132.5;12.80448;8.424;0.836538462;13.05
2014;mazda-3-2014-Diesel;mazda;3;2.2 SKYACTIV-D 150 HK;Small;DieselSmall;188;7.17E-05;230915.6627;171812.7971;1930;Diesel;110;136.1538462;11.6406;8.077846154;0.564903846;11.75
2014;opel-mokka-2014-Diesel;opel;mokka;1,7 CDTi 130HK Aut.;Small;DieselSmall;183;6.98E-05;271986.9478;221785.3609;1883;Diesel;96;131.25;12.646544;7.6184;0.529279279;11.75
2014;nissan-juke-2014-Diesel;nissan;juke;1.5dCi;Small;DieselSmall;181;6.91E-05;192761.0442;171822.2168;1765;Diesel;81;156.75;11.504646;7.3278;0.47;11.75
2014;ford-kuga-2014-Diesel;ford;kuga;2.0 TDCi (140 HK) SUV FWD (forhjulstræk) Manuel;Large;DieselLarge;179;6.83E-05;548109.4378;521529.2487;2230;Diesel;120;161.1428571;14.055392;8.3168;0.716463415;11.75
2014;porsche-cayenne-2014-Benzin;porsche;cayenne;4.8 TIPT 500 HK Tiptronic;Large;BenzinLarge;175;6.68E-05;2762434.739;1823406.064;2880;Benzin;309;251.8;16.1026596;9.41676;1.5;13.05
2014;toyota-rav4-2014-Diesel;toyota;rav4;2.0 D-4D 4x4;Large;DieselLarge;172;6.56E-05;391432.7309;341044.4838;2190;Diesel;91;141.3333333;14.457195;8.4545;0.611979167;11.75
2014;audi-q7-2014-Diesel;audi;q7;3.0 TDI 245 HK 5-dørs QUATTRO TIPTRONIC;Large;DieselLarge;171;6.52E-05;1092536.145;990500.3557;3125;Diesel;180;245;17.536068;10.0782;0.87037037;11.75
2014;fiat-500-2014-Diesel;fiat;500;1.3 MJT 85;Large;DieselLarge;157;5.99E-05;100392.5703;97178.30033;2075;Diesel;62;71.94117647;8.621885;5.7865;0.529279279;11.75
2014;dacia-duster-2014-Benzin;dacia;duster;1.6 16V;Small;BenzinSmall;153;5.84E-05;140553.2129;139922.2564;1752;Benzin;77;110.625;12.815712;7.93065;0.820754717;13.05
2014;mercedes-benz-s350-2014-Diesel;mercedes-benz;s350;P0BDP1;Large;DieselLarge;213;8.13E-05;1573695.783;1383416.716;2495;Diesel;190;306;14.9625;27.5625;0.788590604;11.75
2014;skoda-fabia-2014-Diesel;skoda;fabia;1.2 TDI 75 HK Stationcar;Small;DieselSmall;152;5.80E-05;115456.8273;105475.0548;1674;Diesel;66;82.95833333;10.455;6.929;0.399659864;11.75
2014;suzuki-sx4-2014-Diesel;suzuki;sx4;1,6 5-dørs;Small;DieselSmall;146;5.57E-05;155615.4618;131311.8105;1870;Diesel;88;120;11.49440833;7.3525;0.493697479;11.75
2014;skoda-yeti-2014-Benzin;skoda;yeti;1.4 TSI 122 HK;Large;BenzinLarge;146;5.57E-05;290161.6466;263360.3023;1879;Benzin;90;105;12.765922;7.5538;0.795731707;13.05
2014;volkswagen-tiguan-2014-Diesel;volkswagen;tiguan;2.0TDI 177 HK 4Motion DSG7;Large;DieselLarge;138;5.26E-05;387044.1767;360971.4481;2260;Diesel;103;137.25;13.63111;8.0183;0.729813665;11.75
2014;dacia-sandero-2014-Benzin;dacia;sandero;1.2 16V;Small;BenzinSmall;136;5.19E-05;117459.8394;116319.3891;1500;Benzin;55;75;10.260432;6.344;0.75872093;13.05
2014;kia-carens-2014-Diesel;kia;carens;1.7 CRDI MPV, 5 dørs Man. 6;Large;DieselLarge;134;5.11E-05;261041.1647;226180.8759;2240;Diesel;85;120;13.200873;8.1993;0.575980392;11.75
2014;volkswagen-caddy-2014-Benzin;volkswagen;caddy;1.2 TSI 85 HK;Large;BenzinLarge;132;5.04E-05;288647.5904;264504.0297;2180;Benzin;63;85;14.682654;7.8939;0.887755102;13.05
2014;toyota-yaris-2014-Diesel;toyota;yaris;1.4 D-4D;Small;DieselSmall;122;4.65E-05;114511.0442;102108.7251;1525;Diesel;66;86.26923077;9.98563;6.625363636;0.458984375;11.75
2014;audi-s3-2014-Benzin;audi;s3;2.0 TFSI 300 HK 2-dørs QUATTRO S tronic;Large;BenzinLarge;103;3.93E-05;703661.6466;632119.5985;2060;Benzin;221;300;11.032307;7.7865;0.925531915;13.05
2014;kia-sportage-2014-Benzin;kia;sportage;1.6 5-dørs Man. 6;Small;BenzinSmall;102;3.89E-05;291162.6506;244536.695;1830;Benzin;99;140.7647059;13.53429;8.2026;0.836538462;13.05
2014;dacia-lodgy-2014-Benzin;dacia;lodgy;1.6 16V;Large;BenzinLarge;102;3.89E-05;140551.2048;141620.3571;1857;Benzin;60.5;87.6;13.23;7.875;0.912587413;13.05
2014;audi-s5-2014-Benzin;audi;s5;KCFSAQ1;Large;BenzinLarge;101;3.85E-05;1062325.301;964446.7336;2215;Benzin;245;333;11.84592;8.608666667;1.482954545;13.05
2014;volkswagen-caravelle-2014-Diesel;volkswagen;caravelle;2.0 TDI  LANG 140 HK DSG;Large;DieselLarge;100;3.81E-05;683732.9317;631142.2414;3000;Diesel;84;323.0909091;19.80047;9.899;0.883458647;11.75
2014;mercedes-benz-s63-2014-Benzin;mercedes-benz;s63;G27YP1;Large;BenzinLarge;73;2.78E-05;3063253.012;2670845.136;2725;Benzin;430;612;13.47537;25.3009;1.345360825;13.05
2014;volkswagen-caddy-2014-Diesel;volkswagen;caddy;1.6 TDI BM 102 HK;Large;DieselLarge;98;3.74E-05;288647.5904;269024.0297;2280;Diesel;75;85;14.682654;7.8939;0.621693122;11.75
2014;mitsubishi-asx-2014-Diesel;mitsubishi;asx;1.8DI-D;Large;DieselLarge;95;3.62E-05;230922.6908;205097.0678;2060;Diesel;85;117;12.32982;7.611;0.683139535;11.75
2014;audi-a8-2014-Diesel;audi;a8;3.0 TDI 258 HK 4-dørs QUATTRO TIPTRONIC;Large;DieselLarge;94;3.59E-05;1594364.458;1433904.562;2720;Diesel;283;308.8;14.63358;10.1244;0.883458647;11.75
2014;audi-q5-2014-Benzin;audi;q5;2.0 TFSI 225 HK 5-dørs QUATTRO TIPTRONIC;Large;BenzinLarge;94;3.59E-05;610756.0241;553430.2809;2450;Benzin;200;220.3333333;14.60302;8.793913333;1.105932203;13.05
2014;kia-sportage-2014-Diesel;kia;sportage;1.7 CRDI 5-dørs Man. 6;Large;DieselLarge;92;3.51E-05;291162.6506;262716.695;2140;Diesel;100;132.25;13.5036;8.2026;0.845323741;11.75
2014;volvo-s60-2014-Diesel;volvo;s60;D3;Large;DieselLarge;90;3.43E-05;436649.5984;410924.9636;2090;Diesel;147;163.6;12.841664;8.66932;0.504291845;11.75
2014;bmw-i3-2014-Benzin;bmw;i3;REX;Small;BenzinSmall;89;3.40E-05;283132.5301;249689.7891;1730;Benzin;0;170;11.2496;7.12;0.242565056;13.05
2014;mini-one-2014-Benzin;mini;one;98 HK 3-dørs;Small;BenzinSmall;86;3.28E-05;211844.3775;197583.7493;1530;Benzin;72;102;8.76456;6.216;0.705405405;13.05
2014;chevrolet-cruze-2014-Diesel;chevrolet;cruze;2.0D Stc;Small;DieselSmall;86;3.28E-05;205818.2731;151033.4102;2055;Diesel;120;132.5;12.80448;8.424;0.611979167;11.75
2014;mitsubishi-outlander-2014-Diesel;mitsubishi;outlander;2.2DI-D 4WD Aut;Large;DieselLarge;85;3.24E-05;351401.6064;302742.2169;2260;Diesel;110;150;14.09184;8.388;0.683139535;11.75
2014;volkswagen-cc-2014-Benzin;volkswagen;cc;1.4 TSI 160 HK;Large;BenzinLarge;81;3.09E-05;484336.3454;436240.0379;2060;Benzin;118;155.5454545;12.67776;8.928;0.810559006;13.05
2014;fiat-qubo-2014-Diesel;fiat;qubo;1.3 MJT 75 MTA Automat/Manuel;Small;DieselSmall;79;3.01E-05;141691.7671;130302.9832;1710;Diesel;55;73;11.851488;6.8112;0.481557377;11.75
2014;renault-scenic-2014-Benzin;renault;scenic;1.6 16V 110 7p;Large;BenzinLarge;78;2.98E-05;339256.0241;300816.5614;2138;Benzin;81;107.8571429;13.25858;8.0845;1.003846154;13.05
2014;audi-s7-2014-Benzin;audi;s7;560 hk Qauttro TSFI;Large;BenzinLarge;76;2.90E-05;1680881.526;1504129.097;2555;Benzin;309;420;13.411638;9.5118;1.254807692;13.05
2014;subaru-forester-2014-Benzin;subaru;forester;2.0 AWD Aut.;Large;BenzinLarge;73;2.78E-05;406627.51;302606.5038;2110;Benzin;177;150;14.578018;8.4266;1.105932203;13.05
2014;nissan-pulsar-2014-Benzin;nissan;pulsar;DIG-T 115 6 M/T;Small;BenzinSmall;70;2.67E-05;210743.9759;182893.3315;1750;Benzin;85;113.3333333;11.810856;7.7703;0.6525;13.05
2014;kia-venga-2014-Diesel;kia;venga;1.6 CRDI 5-dørs Man. 6;Small;DieselSmall;66;2.52E-05;190759.0361;164198.39;1800;Diesel;66;82;11.52624;7.20744;0.504291845;11.75
2014;volvo-v60-2014-Benzin;volvo;v60;T3;Large;BenzinLarge;64;2.44E-05;519981.9277;484374.2467;2100;Benzin;110;183.75;12.820907;8.662775;0.75872093;13.05
2014;skoda-superb-2014-Benzin;skoda;superb;2.0 TSI 200 HK Stationcar DSG;Large;BenzinLarge;61;2.33E-05;340360.4418;309414.8283;2081;Benzin;118;157.2727273;13.273806;8.7906;0.90625;13.05
2014;seat-toledo-2014-Diesel;seat;toledo;1.6 CR 105 HK Hatchback;Small;DieselSmall;61;2.33E-05;170583.3333;152766.9058;1725;Diesel;66;85;11.184768;7.6608;0.47;11.75
2014;skoda-rapid-2014-Diesel;skoda;rapid;1.6 TDI 105 HK SPACEBACK;Small;DieselSmall;60;2.29E-05;169678.7149;156124.2947;1725;Diesel;77;110.2222222;10.73538;7.51716;0.458984375;11.75
2014;subaru-xv-2014-Benzin;subaru;xv;1.6 AWD;Large;BenzinLarge;58;2.21E-05;376403.6145;274338.5464;1940;Benzin;84;119.0454545;12.43597;7.921;0.820754717;13.05
2014;mercedes-benz-c200-2014-Benzin;mercedes-benz;c200;R034P0;Large;BenzinLarge;37;1.41E-05;506804.2169;443415.596;2080;Benzin;135;184;12.224016;21.9961;0.772189349;13.05
2014;audi-r8-2014-Benzin;audi;r8;4,2 FSI QUATTRO AUT.;Large;BenzinLarge;54;2.06E-05;2910568.273;2604312.638;2045;Benzin;316;468;10.46064;8.436;1.74;13.05
2014;ford-mondeo-2014-Benzin;ford;mondeo;1.6 EcoBoost (160 HK) Stationcar Forhjulstræk Manuel;Large;BenzinLarge;52;1.98E-05;427490.9639;404848.0104;2300;Benzin;149;142;13.33406;9.105916667;1.003846154;13.05
2014;volvo-s80-2014-Diesel;volvo;s80;D3 aut.;Large;DieselLarge;50;1.91E-05;586245.9839;558155.4149;2200;Diesel;133;163;13.44129;9.021;0.716463415;11.75
2014;kia-optima-2014-Diesel;kia;optima;1.7 CRDI 5 Dørs Man. 6;Small;DieselSmall;50;1.91E-05;281122.49;242565.0284;2050;Diesel;100;150.5;12.95823;8.8755;0.575980392;11.75
2014;audi-tt-2014-Benzin;audi;tt;2.0 TFSI 230 HK 2-dørs S tronic;Small;BenzinSmall;50;1.91E-05;556575.3012;498757.4132;1735;Benzin;169;206.6666667;10.32669;7.663333333;0.836538462;13.05
2014;renault-trafic-2014-Diesel;renault;trafic;2.0 dCi 115 Grand Passenger;Large;DieselLarge;44;1.68E-05;528714.8594;475142.6079;2890;Diesel;84;115;17.61908;9.082;0.857664234;11.75
2014;opel-meriva-2014-Diesel;opel;meriva;1,6CDTi 110HK;Small;DieselSmall;41;1.56E-05;190754.0161;154087.2967;2040;Diesel;70;112;12.63044664;7.796572;0.47;11.75
2014;audi-s8-2014-Benzin;audi;s8;UOPLYST;Large;BenzinLarge;41;1.56E-05;2385022.088;2126291.854;2590;Benzin;382;520;14.63358;10.023;1.254807692;13.05
2014;volvo-xc90-2014-Diesel;volvo;xc90;D5 AWD Aut.;Large;DieselLarge;41;1.56E-05;978924.6988;931961.9788;2750;Diesel;120;257.2352941;17.53043471;9.848558824;0.963114754;11.75
2014;kia-optima-2014-Benzin;kia;optima;2.0 MPI 5 Dørs Man. 6;Large;BenzinLarge;38;1.45E-05;281122.49;238045.0284;2000;Benzin;121;139.9090909;12.95823;8.8755;0.912587413;13.05
2014;kia-carens-2014-Benzin;kia;carens;1.6 GDI MPV, 5 dørs Man. 6;Large;BenzinLarge;34;1.30E-05;261041.1647;219960.8759;2140;Benzin;99;120;13.200873;8.1993;0.836538462;13.05
2014;peugeot-3008-2014-Benzin;peugeot;3008;1,6 VTi Crossover;Large;BenzinLarge;34;1.30E-05;281113.4538;215204.2155;2020;Benzin;88;122.1666667;13.186912;8.0408;0.875838926;13.05
2014;peugeot-508-2014-Benzin;peugeot;508;1,6 THP SW;Large;BenzinLarge;33;1.26E-05;369969.8795;282183.9215;2015;Benzin;115;128.1818182;13.16978;8.8985;0.925531915;13.05
2014;skoda-yeti-2014-Diesel;skoda;yeti;2,0 TDI 4x4 DSG;Large;DieselLarge;32;1.22E-05;290161.6466;276720.3023;2130;Diesel;103;105;12.765922;7.5538;0.738993711;11.75
2014;volkswagen-passat-2014-Diesel;volkswagen;passat;2,0 TDI;Large;DieselLarge;2816;0.001074297;316261.0442;291217.4196;2180;Diesel;77;143.6875;13.195728;8.6867;0.541474654;11.75
2014;mercedes-benz-c220-2014-Diesel;mercedes-benz;c220;STATIONCAR;Large;DieselLarge;2046;0.000780544;572465.8635;505888.2972;2190;Diesel;125;170;12.42022;22.09;0.541474654;11.75
2014;mercedes-benz-e220-2014-Diesel;mercedes-benz;e220;J2S2M0;Large;DieselLarge;259;9.88E-05;806728.9157;708437.9887;2360;Diesel;125;150;13.27116;23.8144;0.541474654;11.75
2014;mercedes-benz-e400-2014-Benzin;mercedes-benz;e400;L461P0;Large;BenzinLarge;60;2.29E-05;1112925.703;974343.386;2915;Benzin;245;333;13.27116;23.8144;0.988636364;13.05
2014;nissan-leaf-2014-El;nissan;leaf;LEAF 5-DØRS HB;Small;ElSmall;728;0.00027773;254708.8353;220668.3784;1945;El;80;109;12.208575;7.8765;0.214623551;223.5661987
2014;opel-cascada-2014-Benzin;opel;cascada;1,6 170KH Cabriolet Aut.;Large;BenzinLarge;42;1.60E-05;421585.3414;333825.6295;2140;Benzin;125;140;12.45312;8.648;0.820754717;13.05
2014;mercedes-benz-s500-2014-Benzin;mercedes-benz;s500;P17VP1;Large;BenzinLarge;143;5.46E-05;2057327.309;1795996.625;2750;Benzin;335;455;13.47537;25.3009;1.197247706;13.05
2014;renault-zoe-2014-El;renault;zoe;Z.E. Aut.;Small;ElSmall;156;5.95E-05;175602.4096;151273.0158;1943;El;43;88;11.011104;7.0584;0.204935682;223.5661987
